time,flux,flux_err,source,tic_id,p_period,p_period_err,s_period,s_period_err,p_phase,s_phase
2458597.5150873717,1.0231114625930786,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.11600439923451478,0.11600569371802308
2458597.5359208495,1.0233197212219238,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.11941629679505186,0.1194176293516432
2458597.556754329,1.0244629383087158,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.12282819458437291,0.12282956521404984
2458597.5775878085,1.0237685441970825,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.1262400924499553,0.12624150115271865
2458597.598421289,1.0193067789077759,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.12965199046806034,0.12965343724391182
2458597.6192547707,1.0151561498641968,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.133063888638688,0.13306537348762934
2458597.6400882527,1.0099375247955322,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.13647578688557702,0.13647730980760903
2458597.6609217357,1.0040876865386963,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.13988768528498866,0.13988924628011307
2458597.681755219,1.0126413106918335,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.14329958376066163,0.1433011828288793
2458597.7025887035,1.0089300870895386,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.14671148238885726,0.14671311953016986
2458597.7234221883,1.0154204368591309,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.1501233810933142,0.1501250563077226
2458597.7442556736,1.0128285884857178,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.15353527987403248,0.15353699316153754
2458597.76508916,1.011194109916687,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.1569471788072734,0.1569489301678768
2458597.7859226465,1.012957215309143,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.16035907781677564,0.16036086725047824
2458597.8067561337,1.0138132572174072,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.1637709769025392,0.16377280440934186
2458597.827589622,1.0142796039581299,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.16718287614082541,0.16718474172072983
2458597.84842311,1.009872317314148,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.17059477537911164,0.1705966790321178
2458597.869256599,1.0128624439239502,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.17400667476992052,0.17400861649603014
2458597.8900900884,1.0055993795394897,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.1774185742369907,0.17742055403620463
2458597.910923578,1.012290596961975,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.18083047370406088,0.18083249157637912
2458597.9317570683,1.0086904764175415,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.18424237332365373,0.18424442926907797
2458597.9525905587,1.0028964281082153,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.18765427294324658,0.18765636696177682
2458597.97342405,1.0122960805892944,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.19106617271536205,0.19106830480700002
2458597.9942575414,1.0040558576583862,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.19447807248747756,0.19448024265222322
2458598.015091033,1.003616213798523,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.19788997233585437,0.1978921805737086
2458598.0359245255,0.9991503953933716,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.20130187226049248,0.20130411857145614
2458598.056758018,1.0093270540237427,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.20471377226139195,0.20471605664546588
2458598.077591511,1.007459282875061,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.20812567226229142,0.2081279947194756
2458598.098425004,0.9988468289375305,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.2115375723394522,0.2115399328697475
2458598.119258498,1.0,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.2149494724928743,0.21495187109628158
2458598.1400919915,1.0012964010238647,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.21836137264629643,0.21836380932281566
2458598.1609254857,1.005934476852417,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.22177327287597987,0.2217757476256119
2458598.18175898,1.0010336637496948,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.2251851731056633,0.22518768592840815
2458598.2025924744,1.0037318468093872,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.22859707341160804,0.22859962430746658
2458598.2234259695,1.0038716793060303,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.23200897379381413,0.23201156276278717
2458598.2442594646,1.0053719282150269,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.2354208741760202,0.2354235012181078
2458598.2650929596,0.9995759129524231,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.2388327745582263,0.23883543967342838
2458598.285926455,1.0049022436141968,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.2422446750166937,0.24224737820501116
2458598.3067599507,1.0056614875793457,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.24565657547516112,0.24565931673659394
2458598.3275934467,1.0023273229599,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.24906847600988985,0.24907125534443889
2458598.3484269422,1.0039982795715332,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.25248037646835725,0.25248319387602164
2458598.3692604387,1.0009127855300903,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.2558922770793473,0.2558951325601288
2458598.3900939347,1.0039653778076172,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.25930417761407604,0.25930707116797375
2458598.410927431,1.002503514289856,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.2627160782250661,0.26271900985208085
2458598.4317609277,1.0008244514465332,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.26612797883605616,0.266130948536188
2458598.452594424,1.0005877017974854,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.2695398794470462,0.2695428872202951
2458598.473427921,1.0032774209976196,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.27295178013429755,0.27295482598066445
2458598.4942614175,1.0009721517562866,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.2763636807452876,0.27636676466477156
2458598.5150949145,1.000923991203308,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.279775581432539,0.27977870342514083
2458598.5359284114,1.0017635822296143,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.2831874821197904,0.28319064218551016
2458598.5567619083,1.0030937194824219,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.2865993828070418,0.2866025809458795
2458598.5775954053,0.9997555017471313,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.29001128349429317,0.29001451970624875
2458598.598428902,0.9972130060195923,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.2934231841815445,0.2934264584666181
2458598.6192623996,1.0024522542953491,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.2968350849450572,0.29683839730324957
2458598.6400958966,1.0066444873809814,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.3002469856323086,0.30025033606361884
2458598.660929394,1.00063157081604,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.30365888639582134,0.30366227490025033
2458598.681762891,0.9997713565826416,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.30707078708307267,0.3070742136606196
2458598.702596388,0.9980635643005371,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.31048268777032406,0.3104861524209889
2458598.723429885,0.9989283680915833,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.3138945885338368,0.3138980912576204
2458598.744263382,1.0017348527908325,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.3173064892210882,0.3173100300179897
2458598.765096879,1.0008797645568848,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.32071838990833956,0.320721968778359
2458598.7859303765,0.9986397624015808,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.32413029067185223,0.3241339076149905
2458598.8067638734,0.9996869564056396,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.3275421913591036,0.3275458463753598
2458598.8275973704,1.001546025276184,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.330954092046355,0.3309577851357291
2458598.8484308673,0.9986822605133057,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.3343659927336064,0.33436972389609837
2458598.8692643642,1.0005338191986084,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.3377778934208578,0.3377816626564677
2458598.8900978607,0.9972180724143982,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.3411897940318478,0.3411936013405748
2458598.9109313576,0.999101996421814,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.3446016947190992,0.34460554010094413
2458598.931764854,0.9982226490974426,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.34801359533008924,0.34801747878505124
2458598.9525983506,1.0008734464645386,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.3514254959410793,0.3514294174691584
2458598.973431847,0.9974454045295715,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.35483739655206936,0.3548413561532655
2458598.9942653435,0.9662982225418091,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.3582492971630594,0.3582532948373726
2458599.0150988395,0.9143927097320557,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.36166119769778815,0.36166523344521756
2458599.035932336,0.8644228577613831,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.3650730983087782,0.3650771721293247
2458599.056765832,0.8474041223526001,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.36848499884350694,0.36848911073716967
2458599.077599328,0.8429893851280212,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.37189689937823567,0.3719010493450146
2458599.0984328235,0.8420905470848083,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.37530879983670307,0.3753129878765974
2458599.119266319,0.849103569984436,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.37872070029517046,0.3787249264081802
2458599.1400998146,0.862805187702179,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.38213260075363786,0.38213686493976295
2458599.16093331,0.9128442406654358,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.3855445012121053,0.38554880347134574
2458599.1817668052,0.9637659788131714,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.3889564015943114,0.3889607419266663
2458599.2026003003,0.9937236309051514,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.39236830197651745,0.3923726803819869
2458599.2234337954,0.9988595247268677,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.3957802023587235,0.39578461883730753
2458599.24426729,0.9962886571884155,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.3991921026646683,0.39919655721636593
2458599.2651007846,0.9992924332618713,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.40260400297061305,0.4026084955954244
2458599.285934279,0.9996519088745117,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.4060159032765578,0.4060204339744828
2458599.3067677733,0.996177613735199,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.40942780350624125,0.4094323722772791
2458599.3276012675,0.9980098009109497,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.41283970373592466,0.4128443105800753
2458599.348434761,0.9974326491355896,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.4162516038893468,0.4162562488066094
2458599.369268255,1.0009609460830688,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.4196635040427689,0.41966818703314346
2458599.3901017485,0.9989117980003357,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.423075404196191,0.42308012525967753
2458599.4109352417,1.0007853507995605,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.4264873042733518,0.42649206340994944
2458599.431768735,0.9996208548545837,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.4298992043505126,0.42990400156022135
2458599.4526022277,1.0007232427597046,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.433311104351412,0.43331593963423104
2458599.4734357204,1.0020415782928467,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.4367230043523115,0.4367278777082408
2458599.4942692127,0.9995548129081726,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.4401349042769496,0.4401398157059883
2458599.515102705,1.0007389783859253,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.44354680420158776,0.4435517537037359
2458599.5359361973,1.0023479461669922,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.4469587041262259,0.4469636917014834
2458599.556769689,0.9998234510421753,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.4503706039746027,0.4503756296229688
2458599.5776031804,1.0005033016204834,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.4537825037467182,0.453787567468192
2458599.598436672,0.9987232685089111,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.4571944035188337,0.4571995053134152
2458599.619270163,1.00230073928833,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.4606063032909492,0.4606114431586384
2458599.6401036535,1.0013293027877808,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.464018202910542,0.46402338085133726
2458599.6609371444,1.000362515449524,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.46743010260639617,0.46743531862029825
2458599.681770635,1.0006680488586426,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.47084200222598904,0.4708472563129971
2458599.702604125,1.001893401145935,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.47425390176932053,0.4742591939294338
2458599.7234376147,1.0048000812530518,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.47766580131265207,0.4776711315458705
2458599.744271104,1.0028681755065918,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.48107770077972223,0.481083069086045
2458599.7651045937,1.0025922060012817,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.48448960024679244,0.48449500662621947
2458599.7859380827,1.001518726348877,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.4879014996376013,0.4879069440901318
2458599.8067715717,1.0028836727142334,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.49131339902841015,0.49131888155404413
2458599.8276050603,1.0016950368881226,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.4947252983429577,0.49473081894169424
2458599.8484385484,1.0004407167434692,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.4981371975812439,0.49814275625308224
2458599.8692720365,1.0034226179122925,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5015490968195302,0.5015546935644702
2458599.890105524,1.0032074451446533,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5049609959815551,0.504966630799596
2458599.9109390117,1.0013480186462402,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.50837289514358,0.5083785680347218
2458599.931772499,1.0025410652160645,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5117847942293435,0.5117905051935854
2458599.9734394723,1.0015922784805298,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.518608592248348,0.5186143793587883
2458599.994272959,1.0025808811187744,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5220204912578502,0.5220263164413897
2458600.0151064447,1.0024194717407227,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5254323901148298,0.5254382533714669
2458600.0359399305,1.0026865005493164,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5288442889718095,0.5288501903015439
2458600.0567734158,1.0043212175369263,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5322561877525277,0.5322621271553588
2458600.077606901,1.0028021335601807,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5356680865332459,0.5356740640091738
2458600.098440386,1.001435399055481,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.539079985237703,0.5390860007867265
2458600.1192738703,1.0021867752075195,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5424918838658985,0.5424979374880171
2458600.1401073546,1.0031553506851196,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5459037824940942,0.5459098741893077
2458600.1609408385,1.0015238523483276,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5493156810460285,0.5493218108143361
2458600.181774322,1.0033010244369507,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5527275795217015,0.5527337473631023
2458600.2026078054,1.003390908241272,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5561394779973744,0.5561456839118685
2458600.2234412883,1.0020889043807983,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5595513763967861,0.5595576203843725
2458600.244274771,1.0009567737579346,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5629632747199363,0.5629695567806144
2458600.265108253,1.000213623046875,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5663751729668254,0.566381493100594
2458600.285941735,1.0009511709213257,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5697870712137144,0.5697934294205738
2458600.3067752165,1.004249095916748,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5731989693843421,0.5732053656642913
2458600.327608698,1.002933144569397,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5766108675549697,0.5766173019080089
2458600.348442179,1.0024421215057373,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5800227656493361,0.5800292380754641
2458600.36927566,1.001813530921936,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5834346636674411,0.5834411741666573
2458600.39010914,1.001294732093811,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5868465616092848,0.5868531101815884
2458600.4109426197,1.0011651515960693,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5902584594748672,0.5902650461202571
2458600.4317760994,1.0012173652648926,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5936703573404496,0.5936769820589259
2458600.4526095786,1.0011608600616455,0.001056815031915903,TESS,TIC 253270207,6.106126422,0.000191118,6.106058285,0.007973,0.5970822551297706,0.5970889179213326
